#! FIELDS phi2 phi3 hhphi2phi3 dhhphi2phi3_phi2 dhhphi2phi3_phi3
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET nbins_phi2  50
#! SET periodic_phi2 true
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  50
#! SET periodic_phi3 true
 -3.141593 -3.141593 0.016271 0.001319 0.022939
 -3.015929 -3.141593 0.016502 -0.002431 0.017487
 -2.890265 -3.141593 0.015586 -0.006001 0.014090
 -2.764602 -3.141593 0.016233 0.014945 0.018879
 -2.638938 -3.141593 0.017737 0.002356 0.019288
 -2.513274 -3.141593 0.016835 -0.007197 0.000038
 -2.387610 -3.141593 0.018569 0.036866 -0.020941
 -2.261947 -3.141593 0.023614 0.030253 -0.016900
 -2.136283 -3.141593 0.025417 0.004801 -0.013802
 -2.010619 -3.141593 0.025759 0.000079 -0.019673
 -1.884956 -3.141593 0.025124 -0.009813 -0.027259
 -1.759292 -3.141593 0.023685 -0.012457 -0.021703
 -1.633628 -3.141593 0.022057 -0.007993 -0.025666
 -1.507964 -3.141593 0.023073 0.019286 -0.033865
 -1.382301 -3.141593 0.023706 -0.015501 -0.052442
 -1.256637 -3.141593 0.020659 -0.022515 -0.072930
 -1.130973 -3.141593 0.019440 0.005058 -0.072275
 -1.005310 -3.141593 0.021291 0.016782 -0.065709
 -0.879646 -3.141593 0.022171 -0.003068 -0.055422
 -0.753982 -3.141593 0.020987 -0.011043 -0.038337
 -0.628319 -3.141593 0.021162 0.018432 -0.026815
 -0.502655 -3.141593 0.025235 0.042570 -0.026699
 -0.376991 -3.141593 0.030456 0.031995 -0.043261
 -0.251327 -3.141593 0.031507 -0.016739 -0.061383
 -0.125664 -3.141593 0.027102 -0.046583 -0.052081
 0.000000 -3.141593 0.021756 -0.031323 -0.051012
 0.125664 -3.141593 0.019202 -0.015546 -0.054358
 0.251327 -3.141593 0.017054 -0.015917 -0.043052
 0.376991 -3.141593 0.015926 0.000211 -0.030989
 0.502655 -3.141593 0.017895 0.033802 -0.024727
 0.628319 -3.141593 0.023443 0.044277 0.002664
 0.753982 -3.141593 0.027373 0.021244 0.021244
 0.879646 -3.141593 0.029428 0.006781 0.024780
 1.005310 -3.141593 0.027725 -0.033877 0.019891
 1.130973 -3.141593 0.022560 -0.036944 -0.016258
 1.256637 -3.141593 0.020353 0.003137 -0.036709
 1.382301 -3.141593 0.022331 0.020445 -0.040456
 1.507964 -3.141593 0.023041 -0.016021 -0.026824
 1.633628 -3.141593 0.018327 -0.052105 -0.011345
 1.759292 -3.141593 0.012260 -0.035451 -0.012772
 1.884956 -3.141593 0.010324 -0.000078 -0.017592
 2.010619 -3.141593 0.009664 -0.016632 -0.018013
 2.136283 -3.141593 0.007102 -0.015228 -0.019045
 2.261947 -3.141593 0.007219 0.019143 -0.015822
 2.387610 -3.141593 0.011535 0.041852 -0.006003
 2.513274 -3.141593 0.014621 -0.001068 -0.014574
 2.638938 -3.141593 0.012566 -0.017618 -0.017655
 2.764602 -3.141593 0.012777 0.023777 -0.000812
 2.890265 -3.141593 0.016657 0.023434 0.019727
 3.015929 -3.141593 0.017028 -0.010614 0.026915

 -3.141593 -3.015929 0.018732 -0.010443 0.016262
 -3.015929 -3.015929 0.017412 -0.011336 -0.003916
 -2.890265 -3.015929 0.016250 -0.002272 -0.004110
 -2.764602 -3.015929 0.017270 0.015622 -0.001624
 -2.638938 -3.015929 0.018683 -0.000736 -0.004273
 -2.513274 -3.015929 0.016575 -0.022460 -0.002184
 -2.387610 -3.015929 0.016758 0.030970 -0.001298
 -2.261947 -3.015929 0.021747 0.032347 -0.004479
 -2.136283 -3.015929 0.023563 0.002649 -0.007007
 -2.010619 -3.015929 0.023467 -0.005171 -0.012340
 -1.884956 -3.015929 0.022160 -0.012840 -0.020126
 -1.759292 -3.015929 0.020813 -0.008152 -0.022013
 -1.633628 -3.015929 0.020177 0.000032 -0.004521
 -1.507964 -3.015929 0.020598 0.000258 -0.008868
 -1.382301 -3.015929 0.018667 -0.030585 -0.025260
 -1.256637 -3.015929 0.014655 -0.024029 -0.020076
 -1.130973 -3.015929 0.013837 0.010322 -0.018934
 -1.005310 -3.015929 0.015715 0.013312 -0.024403
 -0.879646 -3.015929 0.017063 0.009653 -0.025812
 -0.753982 -3.015929 0.017878 0.004932 -0.010283
 -0.628319 -3.015929 0.019420 0.021431 -0.000737
 -0.502655 -3.015929 0.022655 0.026730 -0.018386
 -0.376991 -3.015929 0.024809 0.001136 -0.045507
 -0.251327 -3.015929 0.022993 -0.021535 -0.062933
 -0.125664 -3.015929 0.020788 -0.016919 -0.040767
 0.000000 -3.015929 0.017830 -0.025888 -0.012361
 0.125664 -3.015929 0.015368 -0.014082 -0.008497
 0.251327 -3.015929 0.013999 -0.006810 -0.006818
 0.376991 -3.015929 0.013655 0.001800 -0.007688
 0.502655 -3.015929 0.015604 0.037776 -0.013220
 0.628319 -3.015929 0.023603 0.077840 -0.008532
 0.753982 -3.015929 0.031249 0.038895 0.023170
 0.879646 -3.015929 0.034444 0.012105 0.041285
 1.005310 -3.015929 0.032072 -0.055231 0.039315
 1.130973 -3.015929 0.023415 -0.062139 0.027845
 1.256637 -3.015929 0.018909 -0.010653 0.017778
 1.382301 -3.015929 0.019478 0.012708 -0.002498
 1.507964 -3.015929 0.019947 -0.011912 -0.022547
 1.633628 -3.015929 0.015851 -0.049967 -0.023957
 1.759292 -3.015929 0.009690 -0.036507 -0.021824
 1.884956 -3.015929 0.007805 0.001333 -0.020962
 2.010619 -3.015929 0.007406 -0.014319 -0.019660
 2.136283 -3.015929 0.005180 -0.010993 -0.011292
 2.261947 -3.015929 0.006098 0.025549 -0.000897
 2.387610 -3.015929 0.010587 0.038360 -0.004514
 2.513274 -3.015929 0.013701 0.006978 0.005736
 2.638938 -3.015929 0.012949 -0.011169 0.023647
 2.764602 -3.015929 0.013256 0.023129 0.008255
 2.890265 -3.015929 0.017835 0.035687 -0.000718
 3.015929 -3.015929 0.019795 -0.002448 0.017363

 -3.141593 -2.890265 0.020523 -0.030430 0.013010
 -3.015929 -2.890265 0.016547 -0.024654 -0.003606
 -2.890265 -2.890265 0.015439 0.005823 -0.003661
 -2.764602 -2.890265 0.016659 0.010000 -0.005334
 -2.638938 -2.890265 0.017608 0.002460 -0.009895
 -2.513274 -2.890265 0.017052 -0.004921 0.008027
 -2.387610 -2.890265 0.018399 0.027408 0.018980
 -2.261947 -2.890265 0.022010 0.021139 -0.001868
 -2.136283 -2.890265 0.023148 0.000843 -0.010108
 -2.010619 -2.890265 0.022813 -0.007540 -0.003920
 -1.884956 -2.890265 0.020886 -0.020836 0.000276
 -1.759292 -2.890265 0.019111 -0.000798 -0.003108
 -1.633628 -2.890265 0.020342 0.012056 0.005965
 -1.507964 -2.890265 0.020630 -0.008630 0.012090
 -1.382301 -2.890265 0.018315 -0.025265 0.021657
 -1.256637 -2.890265 0.015305 -0.019824 0.027393
 -1.130973 -2.890265 0.013777 -0.002150 0.016141
 -1.005310 -2.890265 0.014297 0.005142 0.001341
 -0.879646 -2.890265 0.014893 0.009341 -0.006018
 -0.753982 -2.890265 0.017231 0.024288 -0.001506
 -0.628319 -2.890265 0.019411 0.007587 -0.006018
 -0.502655 -2.890265 0.019905 0.004659 -0.027242
 -0.376991 -2.890265 0.019891 -0.012347 -0.029068
 -0.251327 -2.890265 0.017182 -0.017977 -0.024263
 -0.125664 -2.890265 0.017153 0.011265 -0.016613
 0.000000 -2.890265 0.017684 -0.005609 0.006520
 0.125664 -2.890265 0.016100 -0.017225 0.016851
 0.251327 -2.890265 0.014035 -0.013791 0.004208
 0.376991 -2.890265 0.012815 -0.003519 -0.006360
 0.502655 -2.890265 0.013928 0.025851 -0.013846
 0.628319 -2.890265 0.020232 0.071445 -0.040974
